step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
1719,0.022795313969254494,0.5,0.0,0.0,-3.3786449432373047,-0.00013114852481521666,-0.11601394414901733,0.0,-0.3714302182197571,0.0,-7.592329542838172e-11,-1.2957811212910286e-10,0.0,-0.29509052634239197,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.05267420783638954,0.0,13.146302223205566,0.15000000596046448,-5.929369217838598e-10,-6.17797923929686e-10,5.607214779296266e-12,3.834664790564046e-12,-6.452493400699311e-11,144.90402221679688,-1.8495606088353433e-11,0.02934439480304718,0.8412454724311829,0.11446462571620941,-0.08457495272159576,-0.027656638994812965,-1.0427470207214355,-2.591562271118164,0.0,0.0,0.33956384658813477,-6.601839065551758,-0.10479224473237991,-0.23388957977294922,0.21776624023914337,0.2559589147567749,0.006771858781576157,-0.0443381667137146,-0.043026119470596313,0.10680806636810303,-0.3713655471801758,-0.15359388291835785,0.4084181487560272,-0.0026405155658721924,-0.534870445728302,0.09102234989404678,7.9660749435424805,-18.390804290771484,0.07844427973031998,0.9969184994697571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,0.009698458015918732,0.5,0.0,0.0,-4.814294338226318,-9.55730356508866e-05,-0.004611504264175892,0.0,-0.3732742369174957,0.0,-4.5917224883451624e-11,-1.2957811212910286e-10,0.0,-0.37880513072013855,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.05979500710964203,0.0,27.3385009765625,0.15000000596046448,-5.929777224800148e-10,-6.178673128687251e-10,6.568825344777096e-12,3.840323024861814e-12,-6.448411943305032e-11,302.8578186035156,-1.8426227557655217e-11,-0.10484018921852112,1.0390697717666626,0.1103781908750534,-0.09828038513660431,0.03866465017199516,-1.0286598205566406,-2.591562271118164,0.0,0.0,0.341156542301178,-6.6216278076171875,-0.07115555554628372,-0.31239134073257446,0.16472230851650238,0.3490382730960846,0.006302129477262497,0.030537903308868408,-0.03145746514201164,0.15188364684581757,-0.4439488351345062,-0.1794571429491043,0.3654336929321289,-0.012266132049262524,-0.9923520684242249,0.04173045605421066,7.744278430938721,-17.94332504272461,0.23342540860176086,0.9723747372627258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,0.004826945718377829,0.5,0.0,0.0,-4.805202484130859,-5.761184365837835e-05,-0.025068173184990883,0.0,-0.3742161691188812,0.0,-2.2706697633267936e-11,-1.2957811212910286e-10,0.0,-0.479258269071579,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06587748229503632,0.0,31.905353546142578,0.15000000596046448,-5.936632296865696e-10,-6.179405875883504e-10,7.551992885213021e-12,3.8452001999145224e-12,-6.379861916538943e-11,355.3337097167969,-1.8352937225518673e-11,-0.0810953825712204,1.3150947093963623,0.13769252598285675,-0.09611603617668152,-0.047254882752895355,-1.0257220268249512,-2.591562271118164,0.0,0.0,0.3290114402770996,-6.621170997619629,-0.0546598955988884,-0.38331082463264465,0.1179085448384285,0.42886096239089966,0.007056346163153648,-0.05153346806764603,0.011710196733474731,0.1010383740067482,-0.37842902541160583,-0.25507041811943054,0.37600263953208923,-0.02203231491148472,-1.0538294315338135,-0.001888388767838478,6.223577499389648,-17.5090389251709,0.38268744945526123,0.9238778948783875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,0.002856476930901408,0.5,0.0,0.0,-4.573688507080078,-3.308827945147641e-05,-0.05410897359251976,0.0,-0.3750447630882263,0.0,-1.47873970013368e-11,-1.2957811212910286e-10,0.0,-0.6016048789024353,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.07049234211444855,0.0,33.621070861816406,0.15000000596046448,-5.948181391879359e-10,-6.180164158209323e-10,8.564799043597748e-12,3.849181390291889e-12,-6.264371660291701e-11,376.5057067871094,-1.827707256374378e-11,0.06433458626270294,1.3852161169052124,0.14565862715244293,-0.018291618674993515,-0.04866619035601616,-1.0373687744140625,-2.591562271118164,0.0,0.0,0.33016350865364075,-6.621171474456787,-0.029636798426508904,-0.46131283044815063,0.06957707554101944,0.5095962882041931,0.008794110268354416,-0.008446532301604748,-0.023471912369132042,0.17366360127925873,-0.374303936958313,-0.21100135147571564,0.4143539071083069,-0.005926689598709345,-1.0188968181610107,-0.04732062667608261,3.919818162918091,-17.19232749938965,0.5224974155426025,0.8526408672332764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,0.0024202698841691017,0.5,0.0,0.0,-3.7046446800231934,-2.4174145437427796e-05,-0.031228817999362946,0.0,-0.3752821385860443,0.0,-9.713745433015397e-12,-1.2957811212910286e-10,0.0,-0.7551138997077942,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06774172931909561,0.0,34.405494689941406,0.15000000596046448,-5.961919291586071e-10,-6.180929656984802e-10,9.63975340523282e-12,3.851891895723103e-12,-6.126989887667023e-11,387.4324645996094,-1.8200493195896783e-11,-0.016209498047828674,1.4175491333007812,0.1698460727930069,-0.020053578540682793,0.044211361557245255,-0.9875781536102295,-2.591562271118164,0.0,0.0,0.31997019052505493,-6.612065315246582,0.013905048370361328,-0.5511897802352905,0.021040497347712517,0.5825328826904297,-0.009055912494659424,-0.029912743717432022,-0.052782267332077026,0.18626487255096436,-0.4449833929538727,-0.30010131001472473,0.4264402389526367,-0.04550918936729431,-0.9526748657226562,-0.07884034514427185,2.1549124717712402,-17.243427276611328,0.649442732334137,0.760410487651825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,0.0019302837317809463,0.5,0.0,0.0,-1.6234060525894165,-0.0003501132014207542,-0.029631486162543297,0.0,-0.3755444288253784,0.0,-6.685201437567345e-12,-1.2957811212910286e-10,0.0,-0.9031705856323242,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06304828077554703,0.0,34.81587600708008,0.15000000596046448,-5.961650617614112e-10,-6.181721801112872e-10,1.0671127176342665e-11,3.853325644675998e-12,-6.129675239607835e-11,394.30584716796875,-1.812133776368796e-11,0.11799652874469757,1.5773171186447144,0.01866917312145233,0.059645991772413254,0.037605319172143936,-1.0090844631195068,-2.591562271118164,0.0,0.0,0.32188382744789124,-6.610724925994873,0.04941972345113754,-0.6283959150314331,-0.022801749408245087,0.6141384840011597,0.001709984615445137,0.052072156220674515,0.008855605497956276,0.13150957226753235,-0.39713025093078613,-0.24589107930660248,0.20060864090919495,-0.0015894592506811023,-0.844927191734314,-0.11930081993341446,0.6969321966171265,-18.15127944946289,0.760397732257843,0.6494576334953308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,0.013569669798016548,0.5,0.0,0.0,-3.214578628540039,-0.001526569714769721,-0.01414672564715147,0.0,-0.3754408657550812,0.0,-1.1658013963911085e-11,-1.2957811212910286e-10,0.0,-0.9026609659194946,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.051813554018735886,0.0,35.0486946105957,0.15000000596046448,-5.921184098589549e-10,-6.182450107417026e-10,1.1453733794741794e-11,3.8544731642553565e-12,-6.534342511521629e-11,399.0317687988281,-1.804852448050731e-11,0.05942027270793915,0.8273763060569763,-0.14701944589614868,0.10533745586872101,0.042516883462667465,-0.9988069534301758,-2.591562271118164,0.0,0.0,0.31881576776504517,-6.6141462326049805,0.07520657032728195,-0.6878977417945862,-0.06758524477481842,0.5357334613800049,0.009638510644435883,-0.043987471610307693,-0.011979046277701855,0.13705554604530334,-0.2431214600801468,-0.18097715079784393,-0.4278298020362854,0.038951631635427475,-0.7951918244361877,-0.13126517832279205,-0.4087985157966614,-18.586498260498047,0.852630615234375,0.5225141644477844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,0.15136586129665375,0.5,0.0,0.0,-3.2833311557769775,-0.0013819180894643068,-0.09955397993326187,0.0,-0.3726278245449066,0.0,-2.9994381978148965e-11,-1.2957811212910286e-10,0.0,-1.0461492538452148,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.02084602601826191,0.0,35.18499755859375,0.15000000596046448,-5.942953351656399e-10,-6.182900302853511e-10,1.2026950615973142e-11,3.855326648205537e-12,-6.3166520625213e-11,401.88201904296875,-1.8003463303495337e-11,0.175521120429039,-0.37288951873779297,-0.15183374285697937,0.09679113328456879,0.0453493557870388,-1.0319695472717285,-2.591562271118164,0.0,0.0,0.33478787541389465,-6.639371871948242,0.06738933175802231,-0.7141599059104919,-0.0948774591088295,0.6168691515922546,-0.0030819615349173546,0.020659709349274635,-0.09880190342664719,-0.07507305592298508,-0.009073376655578613,0.021490229293704033,0.34000352025032043,-0.03068145550787449,-0.6759567260742188,-0.15184828639030457,2.5659677982330322,-19.631258010864258,0.9238820672035217,0.3826773762702942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,0.27056190371513367,0.5,0.0,0.0,-3.252446174621582,-0.00020434224279597402,-0.013619610108435154,0.0,-0.3727172017097473,0.0,-5.3842163366679685e-11,-1.2957811212910286e-10,0.0,-1.144845962524414,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.016878725960850716,0.0,35.2618408203125,0.15000000596046448,-5.981604100924187e-10,-6.18327444801281e-10,1.2154624529081559e-11,3.854294054056462e-12,-5.93014248817525e-11,403.8507995605469,-1.7966080012588037e-11,0.07137541472911835,-0.7195309996604919,0.07439292967319489,0.03807990625500679,0.021985772997140884,-0.992650032043457,-2.591562271118164,0.0,0.0,0.32584264874458313,-6.649898052215576,0.057159461081027985,-0.7026976346969604,-0.08144921809434891,0.6966354250907898,0.009887419641017914,0.02098756469786167,-0.08807895332574844,-0.10557840019464493,0.09535285085439682,-0.005985960364341736,0.36183491349220276,0.045476801693439484,-0.6280945539474487,-0.13141672313213348,2.2443325519561768,-20.75188446044922,0.9723701477050781,0.233444482088089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,0.28524982929229736,0.5,0.0,0.0,-3.233708381652832,-0.00016505371604580432,-0.007349534425884485,0.0,-0.3731032609939575,0.0,-6.930015589157179e-11,-1.2957811212910286e-10,0.0,-1.234663963317871,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.018543165177106857,0.0,35.29669952392578,0.15000000596046448,-6.03261329779059e-10,-6.183647482949084e-10,1.2201871457673263e-11,3.853103600071073e-12,-5.4200508664559166e-11,405.3424377441406,-1.7928741824491112e-11,0.038581252098083496,-0.6138538122177124,0.016533657908439636,0.06537695229053497,-0.049625709652900696,-1.0109161138534546,-2.591562271118164,0.0,0.0,0.32442939281463623,-6.664854049682617,0.03784700483083725,-0.6774429082870483,-0.09186512976884842,0.7710666656494141,-0.001626928336918354,-0.009207230992615223,-0.11338470131158829,-0.061595167964696884,0.18899452686309814,0.04274282604455948,0.3460153043270111,0.02262170985341072,-0.5850489139556885,-0.12285361438989639,2.0969836711883545,-21.595279693603516,0.9969169497489929,0.0784638300538063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,0.2525235414505005,0.5,0.0,0.0,-3.221951723098755,-0.00020137008687015623,-0.005118351895362139,0.0,-0.37351638078689575,0.0,-7.243085992092446e-11,-1.2957811212910286e-10,0.0,-1.3379124402999878,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.02244897559285164,0.0,35.29669952392578,0.15000000596046448,-6.093301418985675e-10,-6.184046608126437e-10,1.2438290848681977e-11,3.851580512859165e-12,-4.81316583811342e-11,406.5111999511719,-1.788887961373664e-11,-0.0005088150501251221,-0.492300808429718,0.08618654310703278,0.013231601566076279,0.025144916027784348,-1.0048130750656128,-2.591562271118164,0.0,0.0,0.32893598079681396,-6.671320915222168,0.03113294206559658,-0.6396324634552002,-0.07763238996267319,0.8565993309020996,-0.005791961681097746,-0.03376659378409386,-0.11779308319091797,-0.06910277158021927,0.14955513179302216,0.021235216408967972,0.4445096552371979,0.047037865966558456,-0.5411738157272339,-0.12349800020456314,1.4653109312057495,-21.928295135498047,0.9969181418418884,-0.07844872027635574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,0.2012394815683365,0.5,0.0,0.0,-3.1033971309661865,-0.0002778428897727281,-0.015910957008600235,0.0,-0.3751082420349121,0.0,-7.032246313043444e-11,-1.2957811212910286e-10,0.0,-1.1253817081451416,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.03408324345946312,0.0,35.2618408203125,0.15000000596046448,-6.107735983640339e-10,-6.184571743617084e-10,1.1014649262119924e-11,3.8490920520328764e-12,-4.6688222732349516e-11,407.6543273925781,-1.78362845326685e-11,-0.1369071751832962,-0.16916385293006897,0.09968392550945282,-0.0161362886428833,0.04455804452300072,-1.0493168830871582,-2.591562271118164,0.0,0.0,0.3349829614162445,-6.684484004974365,0.023161837831139565,-0.5928791761398315,-0.08966203778982162,0.7734646797180176,0.009733529761433601,0.03593185171484947,-0.035164859145879745,-0.037065621465444565,0.196139857172966,-0.10744569450616837,-0.41082677245140076,-0.004883235786110163,-0.4976266622543335,-0.11315704137086868,0.21185101568698883,-22.06220054626465,0.9723736643791199,-0.23342974483966827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,0.24300992488861084,0.5,0.0,0.0,-3.23140025138855,-0.00021043058950453997,-0.11756186187267303,0.0,-0.37325143814086914,0.0,-6.881620273624378e-11,-1.2957811212910286e-10,0.0,-1.2242029905319214,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.027333656325936317,0.0,35.18500900268555,0.15000000596046448,-6.17808249003815e-10,-6.185021383942058e-10,1.146514914257546e-11,3.846219349956659e-12,-3.965358943980313e-11,408.0881042480469,-1.7791367337705033e-11,0.01343873143196106,-0.3103913366794586,0.0392097532749176,-0.010721147060394287,0.0010638982057571411,-1.0095038414001465,-2.591562271118164,0.0,0.0,0.33885008096694946,-6.698603630065918,0.0178256556391716,-0.553241491317749,-0.10109835863113403,0.8539451956748962,-0.00592326745390892,0.016246600076556206,-0.05883891507983208,-0.07406995445489883,0.2412087470293045,-0.005210137460380793,0.3985418379306793,0.003298527095466852,-0.4107632040977478,-0.15111176669597626,3.613985776901245,-21.646652221679688,0.923876166343689,-0.38269156217575073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,0.27085211873054504,0.5,0.0,0.0,-3.203089952468872,-0.00032638409174978733,-0.14310230314731598,0.0,-0.3751649856567383,0.0,-6.965403948067106e-11,-1.2957811212910286e-10,0.0,-1.0038435459136963,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.03454069793224335,0.0,35.048709869384766,0.15000000596046448,-6.205648772628081e-10,-6.185573164785296e-10,9.928460831254426e-12,3.842317956859187e-12,-3.689699240583266e-11,408.1284484863281,-1.7736196192275067e-11,0.0819879025220871,-0.3713808059692383,0.06516192853450775,0.04408058151602745,-0.005912791937589645,-1.0033875703811646,-2.591562271118164,0.0,0.0,0.3394610285758972,-6.716403961181641,0.01490924321115017,-0.48905253410339355,-0.09360643476247787,0.778828501701355,0.0041926587000489235,0.011791372671723366,-0.08367159962654114,-0.01891939714550972,0.3410395085811615,-0.015093701891601086,-0.44153499603271484,0.03821085765957832,-0.34619656205177307,-0.11539890617132187,-0.16115514934062958,-21.877079010009766,0.8526385426521301,-0.5225012302398682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,0.38828015327453613,0.5,0.0,0.0,-3.2141644954681396,-0.0002589506912045181,-0.08523313701152802,0.0,-0.37387654185295105,0.0,-7.42899630701288e-11,-1.2957811212910286e-10,0.0,-1.096161127090454,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.02514663152396679,0.0,34.81589889526367,0.15000000596046448,-6.286954845613479e-10,-6.186020029552708e-10,1.0980354646361601e-11,3.838335031758344e-12,-2.876634694337632e-11,406.72784423828125,-1.7691516654427808e-11,-0.09483735263347626,-0.4060797691345215,-0.04387497901916504,0.04719166085124016,0.022824909538030624,-1.0023441314697266,-2.591562271118164,0.0,0.0,0.3396860659122467,-6.728784561157227,-0.00229030754417181,-0.4247772991657257,-0.1102771908044815,0.8523255586624146,0.007972503080964088,-0.007552001159638166,-0.12045960873365402,-0.05065472051501274,0.2969723641872406,-0.04030491039156914,0.41678640246391296,0.03733484819531441,-0.2470703125,-0.13279418647289276,2.7175848484039307,-21.401641845703125,0.7604076266288757,-0.6494461297988892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,0.32122597098350525,0.5,0.0,0.0,-3.201821804046631,-0.00037488408270291984,-0.4922657310962677,0.0,-0.37511423230171204,0.0,-7.699731824351019e-11,-1.2957811212910286e-10,0.0,-0.8851107954978943,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.038432687520980835,0.0,34.40553665161133,0.15000000596046448,-6.324342716190756e-10,-6.186572920618971e-10,9.639528758542681e-12,3.83312392243651e-12,-2.5027511313391315e-11,403.5400390625,-1.763620326167281e-11,0.05798710882663727,-0.3850308954715729,0.04385395348072052,0.025320585817098618,-0.0319659449160099,-1.043843388557434,-2.591562271118164,0.0,0.0,0.3331184685230255,-6.745023250579834,-0.004407027270644903,-0.34499841928482056,-0.1031181737780571,0.7870961427688599,-0.0071515245363116264,-0.035515543073415756,-0.09434815496206284,-0.0023552775382995605,0.33141010999679565,0.0004265010356903076,-0.4071873724460602,-0.03483203798532486,-0.1768639087677002,-0.1259513944387436,-4.298015594482422,-21.347251892089844,0.6494542956352234,-0.760400652885437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,0.3476008176803589,0.5,0.0,0.0,-3.2021231651306152,-0.00037195030017755926,-0.06384480744600296,0.0,-0.37520095705986023,0.0,-7.825612380329972e-11,-1.2957811212910286e-10,0.0,-0.7051143050193787,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.03969774395227432,0.0,33.621158599853516,0.15000000596046448,-6.362506077550734e-10,-6.187146905922702e-10,8.466663134476526e-12,3.826966955139399e-12,-2.1211241096885658e-11,395.9765319824219,-1.7578745750701508e-11,-0.025991514325141907,-0.14324495196342468,-0.02395932376384735,-0.04179328307509422,0.0411817766726017,-1.0192084312438965,-2.591562271118164,0.0,0.0,0.325581818819046,-6.775147438049316,-0.004153376445174217,-0.2592127323150635,-0.11754299700260162,0.6967552900314331,0.004206523299217224,0.008655077777802944,-0.12704062461853027,-0.04669707641005516,0.38883325457572937,-0.054776180535554886,-0.42777571082115173,0.010305809788405895,-0.09835922718048096,-0.13366225361824036,-6.642416954040527,-20.4080810546875,0.5225103497505188,-0.8526329398155212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,0.45593273639678955,0.5,0.0,0.0,-3.205108165740967,-0.0001365137577522546,-0.05815980210900307,0.0,-0.3752526044845581,0.0,-7.974066545957115e-11,-1.2957811212910286e-10,0.0,-0.5512868762016296,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.03696351498365402,0.0,31.90555191040039,0.15000000596046448,-6.400457386313008e-10,-6.187713119665261e-10,7.476802163508545e-12,3.819927447273885e-12,-1.7416096342870446e-11,377.3062438964844,-1.7522190295937712e-11,0.09759081900119781,-0.3276904225349426,-0.10136653482913971,-0.048660758882761,-0.008315596729516983,-1.0420817136764526,-2.591562271118164,0.0,0.0,0.334924578666687,-6.777838706970215,-0.024475058540701866,-0.18838903307914734,-0.11985501646995544,0.6125137209892273,-0.0013030041009187698,-0.021192407235503197,-0.051298122853040695,-0.02737656608223915,0.4047957956790924,-0.07763579487800598,-0.38609200716018677,0.012326604686677456,-0.015171071514487267,-0.11976934224367142,-9.017598152160645,-19.998958587646484,0.38270145654678345,-0.9238720536231995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,0.32984378933906555,0.5,0.0,0.0,-3.372697114944458,-0.0017302738269791007,-0.0832420364022255,0.0,-0.37634384632110596,0.0,-8.063671952385221e-11,-1.2957811212910286e-10,0.0,-0.43756332993507385,0.0,-1.8487071990966797,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06579908728599548,0.0,27.339086532592773,0.15000000596046448,-6.428364507371498e-10,-6.18834650190081e-10,6.551931306525427e-12,3.812387471685552e-12,-1.4625358216169282e-11,324.7773742675781,-1.745886768489413e-11,-0.07144612073898315,-0.3146474361419678,0.1785678118467331,-0.056119997054338455,-0.03237519413232803,-1.0398699045181274,-2.591562271118164,0.0,0.0,0.3441879153251648,-6.807141304016113,-0.027013296261429787,-0.12575536966323853,-0.1470026671886444,0.5429747700691223,0.009378639981150627,-0.02158871851861477,-0.0630384087562561,0.0034761668648570776,0.22238944470882416,-0.09228196740150452,-0.31999680399894714,-0.014687836170196533,-0.10083581507205963,-0.07284767180681229,-11.847926139831543,-20.550235748291016,0.23344014585018158,-0.9723711609840393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
